,Feature,true,internal,external,internal-diff,external-diff,Source,Algorithm,Dimension,Stat
11020,dissim-5 life dim-3 mean,0.0691024056884217,0.0787354970575498,0.0418815494568568,-0.0096330913691281,0.0272208562315649,dissim-5,life,dim-3,mean
10500,dissim-4 amplitude-landscape-2-2 dim-3,0.0633639248488571,0.0786641329383591,0.0561074762510266,-0.0153002080895019,0.0072564485978304,dissim-4,amplitude-landscape-2-2,dim-3,
13610,dissim-11 numberofpoints dim-3,0.0594958269236206,0.0786408214656979,0.0581187058583826,-0.0191449945420772,0.001377121065238,dissim-11,numberofpoints,dim-3,
11606,dissim-7 betti dim-4 std,0.0733952062913363,0.0785680060460622,0.0625013127657449,-0.0051727997547259,0.0108938935255914,dissim-7,betti,dim-4,std
11614,dissim-7 betti dim-4 norm-2,0.0733952062913363,0.0785680060460622,0.0625013127657449,-0.0051727997547259,0.0108938935255914,dissim-7,betti,dim-4,norm-2
6949,channel-33 betti dim-2 skew,0.0591424686917993,0.07853122794854,0.0540318015410524,-0.0193887592567407,0.0051106671507468,channel-33,betti,dim-2,skew
18850,dissim-23 betti dim-3 norm-1,0.0743093020226887,0.0784886167948462,0.0624917775173943,-0.0041793147721574,0.0118175245052944,dissim-23,betti,dim-3,norm-1
10242,dissim-4 betti dim-3 skew,0.0686177763207846,0.0783985397552927,0.0574409805731076,-0.0097807634345081,0.0111767957476769,dissim-4,betti,dim-3,skew
8535,dissim-0 silhouette-1 dim-3 sum,0.0491119559127072,0.0783882544433014,0.0589095553223954,-0.0292762985305942,-0.0097975994096882,dissim-0,silhouette-1,dim-3,sum
8533,dissim-0 silhouette-1 dim-3 mean,0.0491119559127072,0.0783882544433014,0.0589095553223954,-0.0292762985305942,-0.0097975994096882,dissim-0,silhouette-1,dim-3,mean
8541,dissim-0 silhouette-1 dim-3 norm-1,0.0491119559127072,0.0783882544433014,0.0589095553223954,-0.0292762985305942,-0.0097975994096882,dissim-0,silhouette-1,dim-3,norm-1
8695,dissim-0 amplitude-silhouette-1-1 dim-3,0.0491119559127072,0.0783882544433014,0.0589095553223954,-0.0292762985305942,-0.0097975994096882,dissim-0,amplitude-silhouette-1-1,dim-3,
16347,dissim-17 amplitude-wasserstein-2 dim-3,0.0763010146448205,0.0783157997909565,0.0649492159351175,-0.002014785146136,0.0113517987097029,dissim-17,amplitude-wasserstein-2,dim-3,
16465,dissim-17 life dim-3 norm-2,0.0763010146448205,0.0783157997909565,0.0649492159351175,-0.002014785146136,0.0113517987097029,dissim-17,life,dim-3,norm-2
10117,dissim-3 life dim-3 percentile-25,0.0846483159688488,0.0782939648001247,0.06949943725436,0.006354351168724,0.0151488787144887,dissim-3,life,dim-3,percentile-25
10220,dissim-4 betti dim-1 skew,0.0803355563490633,0.0782800016557885,0.0699307852039954,0.0020555546932748,0.0104047711450679,dissim-4,betti,dim-1,skew
13728,dissim-11 life dim-2 std,0.066465118145271,0.0782513499915899,0.0700589520849772,-0.0117862318463188,-0.0035938339397062,dissim-11,life,dim-2,std
14515,dissim-13 numberofpoints dim-2,0.0816826335754822,0.0782350080068278,0.0657231373092371,0.0034476255686543,0.015959496266245,dissim-13,numberofpoints,dim-2,
17506,dissim-20 betti dim-5 std,0.0674282948144732,0.0782222061526712,0.0555324426608939,-0.0107939113381979,0.0118958521535793,dissim-20,betti,dim-5,std
17514,dissim-20 betti dim-5 norm-2,0.0674282948144732,0.0782222061526712,0.0555324426608939,-0.0107939113381979,0.0118958521535793,dissim-20,betti,dim-5,norm-2
16333,dissim-17 amplitude-bottleneck dim-3,0.0775423801959698,0.0782068053930984,0.0665891484398019,-0.0006644251971286,0.0109532317561679,dissim-17,amplitude-bottleneck,dim-3,
16455,dissim-17 life dim-3 max,0.0775423801959698,0.0782068053930984,0.0665891484398019,-0.0006644251971286,0.0109532317561679,dissim-17,life,dim-3,max
10254,dissim-4 betti dim-4 norm-1,0.0710129095597032,0.0781289444763904,0.0544442029643504,-0.0071160349166871,0.0165687065953528,dissim-4,betti,dim-4,norm-1
13794,dissim-11 bd2 dim-2 std,0.0733199827140198,0.0781164799125674,0.0725872019328696,-0.0047964971985475,0.0007327807811502,dissim-11,bd2,dim-2,std
13007,dissim-10 landscape dim-3 max,0.0514853640711897,0.0780702614654602,0.0531287465039349,-0.0265848973942704,-0.0016433824327452,dissim-10,landscape,dim-3,max
17430,dissim-19 bd2 dim-3 sum,0.0824941328556607,0.0779777259190975,0.073464981589268,0.0045164069365631,0.0090291512663927,dissim-19,bd2,dim-3,sum
17436,dissim-19 bd2 dim-3 norm-1,0.0824941328556607,0.0779777259190975,0.073464981589268,0.0045164069365631,0.0090291512663927,dissim-19,bd2,dim-3,norm-1
17437,dissim-19 bd2 dim-3 norm-2,0.0824941328556607,0.0779777259190975,0.073464981589268,0.0045164069365631,0.0090291512663927,dissim-19,bd2,dim-3,norm-2
13462,dissim-11 landscape dim-3 std,0.0473518305317195,0.0779365622150588,0.0628265639648993,-0.0305847316833393,-0.0154747334331798,dissim-11,landscape,dim-3,std
19174,dissim-23 life dim-3 mean,0.0987768709416624,0.077924962721234,0.0916549948034353,0.0208519082204284,0.0071218761382271,dissim-23,life,dim-3,mean
13849,dissim-12 betti dim-2 std,0.0484641235854214,0.0779157870837391,0.0397539095390757,-0.0294516634983177,0.0087102140463456,dissim-12,betti,dim-2,std
13857,dissim-12 betti dim-2 norm-2,0.0484641235854214,0.0779157870837391,0.0397539095390757,-0.0294516634983177,0.0087102140463456,dissim-12,betti,dim-2,norm-2
12903,dissim-9 bd2 dim-3 percentile-75,0.0827287194028147,0.077898056295429,0.0837020171758589,0.0048306631073856,-0.0009732977730442,dissim-9,bd2,dim-3,percentile-75
16131,dissim-17 betti dim-3 skew,0.0584802577994188,0.077849785830308,0.0521262642583294,-0.0193695280308892,0.0063539935410893,dissim-17,betti,dim-3,skew
17926,dissim-21 betti dim-2 std,0.0742091625408469,0.0778191893883444,0.0739763983428998,-0.0036100268474975,0.000232764197947,dissim-21,betti,dim-2,std
17934,dissim-21 betti dim-2 norm-2,0.0742091625408469,0.0778191893883444,0.0739763983428998,-0.0036100268474975,0.000232764197947,dissim-21,betti,dim-2,norm-2
10683,dissim-5 betti dim-2 kurtosis,0.0599068215667541,0.0777647197965761,0.0441384308524414,-0.017857898229822,0.0157683907143126,dissim-5,betti,dim-2,kurtosis
12604,dissim-9 silhouette-1 dim-2 percentile-75,0.0584269173948189,0.0777365474875258,0.048272914405354,-0.0193096300927068,0.0101540029894649,dissim-9,silhouette-1,dim-2,percentile-75
12549,dissim-9 landscape dim-2 percentile-75,0.0584269173948189,0.0777365474875258,0.048272914405354,-0.0193096300927068,0.0101540029894649,dissim-9,landscape,dim-2,percentile-75
12659,dissim-9 silhouette-2 dim-2 percentile-75,0.0584269173948189,0.0777365474875258,0.048272914405354,-0.0193096300927068,0.0101540029894649,dissim-9,silhouette-2,dim-2,percentile-75
9213,dissim-1 life dim-3 percentile-75,0.0313971787892244,0.0776260088279954,0.0483635825916781,-0.046228830038771,-0.0169664038024537,dissim-1,life,dim-3,percentile-75
12893,dissim-9 bd2 dim-2 kurtosis,0.0388914949832888,0.0775248280095327,0.0223694737946092,-0.0386333330262439,0.0165220211886795,dissim-9,bd2,dim-2,kurtosis
16456,dissim-17 life dim-3 mean,0.0986630048675441,0.0775063578418628,0.0571183053823669,0.0211566470256812,0.0415446994851771,dissim-17,life,dim-3,mean
11529,dissim-6 bd2 dim-2 std,0.0822896600759711,0.0774959701946765,0.0782626040986603,0.0047936898812945,0.0040270559773107,dissim-6,bd2,dim-2,std
12305,dissim-8 amplitude-landscape-2-1 dim-3,0.072517267017018,0.0774580662065788,0.0443398440564029,-0.0049407991895607,0.0281774229606151,dissim-8,amplitude-landscape-2-1,dim-3,
12103,dissim-8 landscape dim-3 std,0.072517267017018,0.0774580662065788,0.0443398440564029,-0.0049407991895607,0.0281774229606151,dissim-8,landscape,dim-3,std
12111,dissim-8 landscape dim-3 norm-2,0.072517267017018,0.0774580662065788,0.0443398440564029,-0.0049407991895607,0.0281774229606151,dissim-8,landscape,dim-3,norm-2
18849,dissim-23 betti dim-3 skew,0.0759195765635523,0.0774459639321121,0.0750868574383426,-0.0015263873685597,0.0008327191252096,dissim-23,betti,dim-3,skew
9501,dissim-2 silhouette-2 dim-3 skew,0.061533304460059,0.0773669881236696,0.0749584987165042,-0.0158336836636105,-0.0134251942564452,dissim-2,silhouette-2,dim-3,skew
10567,dissim-4 life dim-3 mean,0.065539404858341,0.077233494228286,0.0597252754566224,-0.011694089369945,0.0058141294017185,dissim-4,life,dim-3,mean
13350,dissim-10 bd2 dim-3 max,0.0936889023179164,0.077200331890655,0.0873788384712177,0.0164885704272614,0.0063100638466987,dissim-10,bd2,dim-3,max
18594,dissim-22 numberofpoints dim-4,0.0702822268886127,0.0771903282850354,0.0599778031078447,-0.0069081013964226,0.010304423780768,dissim-22,numberofpoints,dim-4,
9559,dissim-2 amplitude-betti-1 dim-3,0.0798207261735372,0.0771170699617305,0.0856983283705765,0.0027036562118066,-0.0058776021970392,dissim-2,amplitude-betti-1,dim-3,
13469,dissim-11 landscape dim-3 norm-1,0.0464069510282301,0.0770084445926206,0.0583356699685517,-0.0306014935643905,-0.0119287189403215,dissim-11,landscape,dim-3,norm-1
13463,dissim-11 landscape dim-3 sum,0.0464069510282301,0.0770084445926206,0.0583356699685517,-0.0306014935643905,-0.0119287189403215,dissim-11,landscape,dim-3,sum
13650,dissim-11 amplitude-landscape-1-1 dim-3,0.0464069510282301,0.0770084445926206,0.0583356699685517,-0.0306014935643905,-0.0119287189403215,dissim-11,amplitude-landscape-1-1,dim-3,
13461,dissim-11 landscape dim-3 mean,0.0464069510282301,0.0770084445926206,0.0583356699685517,-0.0306014935643905,-0.0119287189403215,dissim-11,landscape,dim-3,mean
16296,dissim-17 silhouette-2 dim-3 skew,0.0549932065113522,0.0769214897903872,0.063281046178433,-0.0219282832790349,-0.0082878396670807,dissim-17,silhouette-2,dim-3,skew
18272,dissim-21 life dim-3 median,0.0415233637622454,0.0768918914756624,0.051992655699975,-0.035368527713417,-0.0104692919377296,dissim-21,life,dim-3,median
16178,dissim-17 landscape dim-3 max,0.0872153416806451,0.0768917878591309,0.075103732420665,0.0103235538215141,0.01211160925998,dissim-17,landscape,dim-3,max
17047,dissim-19 betti dim-4 kurtosis,0.0615142038272807,0.0768724562645676,0.058813393057496,-0.0153582524372868,0.0027008107697847,dissim-19,betti,dim-4,kurtosis
11233,dissim-6 silhouette-1 dim-1 median,0.0765387214054204,0.0767833062443485,0.0672097049189404,-0.0002445848389281,0.00932901648648,dissim-6,silhouette-1,dim-1,median
10290,dissim-4 landscape dim-3 mean,0.0759386210590206,0.0767677641298405,0.0572936449655996,-0.0008291430708198,0.018644976093421,dissim-4,landscape,dim-3,mean
10298,dissim-4 landscape dim-3 norm-1,0.0759386210590206,0.0767677641298405,0.0572936449655996,-0.0008291430708198,0.018644976093421,dissim-4,landscape,dim-3,norm-1
10479,dissim-4 amplitude-landscape-1-1 dim-3,0.0759386210590206,0.0767677641298405,0.0572936449655996,-0.0008291430708198,0.018644976093421,dissim-4,amplitude-landscape-1-1,dim-3,
10292,dissim-4 landscape dim-3 sum,0.0759386210590206,0.0767677641298405,0.0572936449655996,-0.0008291430708198,0.018644976093421,dissim-4,landscape,dim-3,sum
15908,dissim-16 amplitude-betti-2 dim-3,0.0687471682098863,0.07675253382017,0.0594414556817317,-0.0080053656102836,0.0093057125281546,dissim-16,amplitude-betti-2,dim-3,
15226,dissim-15 betti dim-3 norm-1,0.0734077441608394,0.0767428611298161,0.065185042560718,-0.0033351169689767,0.0082227016001213,dissim-15,betti,dim-3,norm-1
10291,dissim-4 landscape dim-3 std,0.0667166881394682,0.0767299216264653,0.0584998594687392,-0.010013233486997,0.0082168286707289,dissim-4,landscape,dim-3,std
10299,dissim-4 landscape dim-3 norm-2,0.073978225235043,0.0767299216264653,0.0584998594687392,-0.0027516963914222,0.0154783657663037,dissim-4,landscape,dim-3,norm-2
10493,dissim-4 amplitude-landscape-2-1 dim-3,0.073978225235043,0.0767299216264653,0.0584998594687392,-0.0027516963914222,0.0154783657663037,dissim-4,amplitude-landscape-2-1,dim-3,
18333,dissim-21 bd2 dim-3 max,0.0615406417912796,0.0767068148829133,0.0710227003251301,-0.0151661730916336,-0.0094820585338504,dissim-21,bd2,dim-3,max
8201,channel-39 betti dim-2 max,0.067680783641919,0.0766636778490341,0.0677290969215602,-0.008982894207115,-4.831327964116561e-05,channel-39,betti,dim-2,max
9947,dissim-3 silhouette-2 dim-3 mean,0.0571502167323721,0.0765986162011055,0.0570793527108837,-0.0194483994687334,7.086402148839127e-05,dissim-3,silhouette-2,dim-3,mean
9955,dissim-3 silhouette-2 dim-3 norm-1,0.0571502167323721,0.0765986162011055,0.0570793527108837,-0.0194483994687334,7.086402148839127e-05,dissim-3,silhouette-2,dim-3,norm-1
10061,dissim-3 amplitude-silhouette-1-2 dim-3,0.0571502167323721,0.0765986162011055,0.0570793527108837,-0.0194483994687334,7.086402148839127e-05,dissim-3,amplitude-silhouette-1-2,dim-3,
9949,dissim-3 silhouette-2 dim-3 sum,0.0571502167323721,0.0765986162011055,0.0570793527108837,-0.0194483994687334,7.086402148839127e-05,dissim-3,silhouette-2,dim-3,sum
5479,channel-26 betti dim-2 skew,0.0603500413553456,0.0765145806640977,0.0674357265649013,-0.0161645393087521,-0.0070856852095557,channel-26,betti,dim-2,skew
9566,dissim-2 amplitude-betti-2 dim-3,0.0855538595982287,0.0764582414853272,0.0900150451928907,0.0090956181129014,-0.004461185594662,dissim-2,amplitude-betti-2,dim-3,
16008,dissim-16 life dim-3 percentile-75,0.0706724506139275,0.0764155805391304,0.0501237609320073,-0.0057431299252029,0.0205486896819201,dissim-16,life,dim-3,percentile-75
11930,dissim-7 life dim-3 median,0.0824662559059548,0.0763400320037578,0.0677257136628423,0.0061262239021969,0.0147405422431125,dissim-7,life,dim-3,median
8534,dissim-0 silhouette-1 dim-3 std,0.042797382778685,0.0763217766886468,0.0585565372642971,-0.0335243939099618,-0.0157591544856121,dissim-0,silhouette-1,dim-3,std
14966,dissim-14 entropy dim-5,0.0544859266724765,0.0762356356773945,0.049357168695871,-0.021749709004918,0.0051287579766054,dissim-14,entropy,dim-5,
15120,dissim-14 life dim-5 std,0.0544859266724765,0.0762356356773945,0.049357168695871,-0.021749709004918,0.0051287579766054,dissim-14,life,dim-5,std
15186,dissim-14 bd2 dim-5 std,0.0544859266724765,0.0762356356773945,0.049357168695871,-0.021749709004918,0.0051287579766054,dissim-14,bd2,dim-5,std
14634,dissim-13 life dim-2 std,0.0775527755082548,0.0762117320678431,0.0455367494737295,0.0013410434404116,0.0320160260345252,dissim-13,life,dim-2,std
10289,dissim-4 landscape dim-3 max,0.0560127830273614,0.076200002230266,0.0461944781670409,-0.0201872192029046,0.0098183048603205,dissim-4,landscape,dim-3,max
9273,dissim-1 bd2 dim-3 max,0.0565547314907313,0.075980227095653,0.0626831868515742,-0.0194254956049217,-0.0061284553608429,dissim-1,bd2,dim-3,max
16451,dissim-17 life dim-2 kurtosis,0.0407758119287371,0.0759341973802936,0.0401171373804191,-0.0351583854515565,0.000658674548318,dissim-17,life,dim-2,kurtosis
18721,dissim-22 life dim-3 mean,0.0740963953375954,0.0759327754758516,0.0726185246954916,-0.0018363801382562,0.0014778706421037,dissim-22,life,dim-3,mean
13239,dissim-10 amplitude-silhouette-2-1 dim-3,0.059679285763665,0.0758876587412378,0.0480912531000039,-0.0162083729775727,0.0115880326636611,dissim-10,amplitude-silhouette-2-1,dim-3,
13072,dissim-10 silhouette-1 dim-3 norm-2,0.059679285763665,0.0758876587412378,0.0480912531000039,-0.0162083729775727,0.0115880326636611,dissim-10,silhouette-1,dim-3,norm-2
15337,dissim-15 silhouette-1 dim-3 norm-2,0.0421165044156275,0.0758656040035597,0.0546231684762763,-0.0337490995879321,-0.0125066640606487,dissim-15,silhouette-1,dim-3,norm-2
15504,dissim-15 amplitude-silhouette-2-1 dim-3,0.0421165044156275,0.0758656040035597,0.0546231684762763,-0.0337490995879321,-0.0125066640606487,dissim-15,amplitude-silhouette-2-1,dim-3,
13246,dissim-10 amplitude-silhouette-2-2 dim-3,0.0641120405692245,0.0758626280262324,0.0496604645374337,-0.0117505874570078,0.0144515760317907,dissim-10,amplitude-silhouette-2-2,dim-3,
13127,dissim-10 silhouette-2 dim-3 norm-2,0.0641120405692245,0.0758626280262324,0.0496604645374337,-0.0117505874570078,0.0144515760317907,dissim-10,silhouette-2,dim-3,norm-2
13119,dissim-10 silhouette-2 dim-3 std,0.0641120405692245,0.0758626280262324,0.0496604645374337,-0.0117505874570078,0.0144515760317907,dissim-10,silhouette-2,dim-3,std
9987,dissim-3 numberofpoints dim-4,0.0564352182790764,0.0758372164451763,0.0662351471122433,-0.0194019981660999,-0.0097999288331669,dissim-3,numberofpoints,dim-4,
9980,dissim-3 entropy dim-2,0.0631321230011407,0.0758113523007838,0.0612995504527508,-0.0126792292996431,0.0018325725483899,dissim-3,entropy,dim-2,
13517,dissim-11 silhouette-1 dim-3 std,0.0475267732317417,0.075767190700859,0.0522780553405692,-0.0282404174691172,-0.0047512821088275,dissim-11,silhouette-1,dim-3,std
16295,dissim-17 silhouette-2 dim-3 kurtosis,0.0553780160907341,0.0757192611199,0.0622142681736122,-0.0203412450291659,-0.0068362520828781,dissim-17,silhouette-2,dim-3,kurtosis
9438,dissim-2 silhouette-1 dim-3 max,0.0627824141270724,0.0755717045807758,0.06689898538647,-0.0127892904537033,-0.0041165712593976,dissim-2,silhouette-1,dim-3,max
11076,dissim-5 bd2 dim-2 std,0.0798664734233766,0.075537698268664,0.0722877710607175,0.0043287751547125,0.0075787023626591,dissim-5,bd2,dim-2,std
11831,dissim-7 amplitude-betti-2 dim-3,0.0661033746239193,0.0755080816065545,0.0510031654667895,-0.0094047069826352,0.0151002091571297,dissim-7,amplitude-betti-2,dim-3,
9303,dissim-1 bd2 dim-5 skew,0.051905734027735,0.0754378634225179,0.0504406588745145,-0.0235321293947829,0.0014650751532204,dissim-1,bd2,dim-5,skew
18363,dissim-21 bd2 dim-5 skew,0.051905734027735,0.0754378634225179,0.0504406588745145,-0.0235321293947829,0.0014650751532204,dissim-21,bd2,dim-5,skew
18297,dissim-21 life dim-5 skew,0.051905734027735,0.0754378634225179,0.0504406588745145,-0.0235321293947829,0.0014650751532204,dissim-21,life,dim-5,skew
9237,dissim-1 life dim-5 skew,0.051905734027735,0.0754378634225179,0.0504406588745145,-0.0235321293947829,0.0014650751532204,dissim-1,life,dim-5,skew
13064,dissim-10 silhouette-1 dim-3 std,0.0601209749416311,0.0753897755977671,0.0471011898202486,-0.0152688006561359,0.0130197851213825,dissim-10,silhouette-1,dim-3,std
12976,dissim-10 betti dim-5 std,0.0595546302637428,0.0753891361795633,0.0507289117375932,-0.0158345059158204,0.0088257185261496,dissim-10,betti,dim-5,std
12984,dissim-10 betti dim-5 norm-2,0.0595546302637428,0.0753891361795633,0.0507289117375932,-0.0158345059158204,0.0088257185261496,dissim-10,betti,dim-5,norm-2
2749,channel-13 betti dim-2 skew,0.071977085136799,0.0753124123133955,0.0644648553045248,-0.0033353271765964,0.0075122298322741,channel-13,betti,dim-2,skew
15616,dissim-15 bd2 dim-3 mean,0.0943887519374295,0.0753007619923088,0.0663877028349865,0.0190879899451206,0.028001049102443,dissim-15,bd2,dim-3,mean
18904,dissim-23 landscape dim-3 skew,0.0719257491512453,0.0752746449588507,0.0697870441925056,-0.0033488958076054,0.0021387049587397,dissim-23,landscape,dim-3,skew
12961,dissim-10 betti dim-3 norm-1,0.0572527325365379,0.0752344843718845,0.0505983693810538,-0.0179817518353465,0.0066543631554841,dissim-10,betti,dim-3,norm-1
8628,dissim-0 numberofpoints dim-4,0.0647532254816124,0.0752201511359315,0.0633996191399354,-0.010466925654319,0.001353606341677,dissim-0,numberofpoints,dim-4,
16375,dissim-17 amplitude-landscape-1-2 dim-3,0.0737482072464771,0.0750558156227639,0.0638923649756049,-0.0013076083762867,0.0098558422708722,dissim-17,amplitude-landscape-1-2,dim-3,
17871,dissim-20 bd2 dim-2 std,0.0632102278439287,0.0748595369569771,0.068697448161424,-0.0116493091130483,-0.0054872203174952,dissim-20,bd2,dim-2,std
11339,dissim-6 entropy dim-2,0.0591105246440896,0.0748336442686913,0.0585838528889762,-0.0157231196246017,0.0005266717551134,dissim-6,entropy,dim-2,
15328,dissim-15 silhouette-1 dim-3 mean,0.0550944095685995,0.074812121102377,0.0595718027209556,-0.0197177115337775,-0.0044773931523561,dissim-15,silhouette-1,dim-3,mean
15336,dissim-15 silhouette-1 dim-3 norm-1,0.0550944095685995,0.074812121102377,0.0595718027209556,-0.0197177115337775,-0.0044773931523561,dissim-15,silhouette-1,dim-3,norm-1
15330,dissim-15 silhouette-1 dim-3 sum,0.0550944095685995,0.074812121102377,0.0595718027209556,-0.0197177115337775,-0.0044773931523561,dissim-15,silhouette-1,dim-3,sum
15490,dissim-15 amplitude-silhouette-1-1 dim-3,0.0550944095685995,0.074812121102377,0.0595718027209556,-0.0197177115337775,-0.0044773931523561,dissim-15,amplitude-silhouette-1-1,dim-3,
11160,dissim-6 betti dim-4 norm-1,0.0844979793633115,0.0747868382036008,0.0764993813985304,0.0097111411597107,0.0079985979647811,dissim-6,betti,dim-4,norm-1
8542,dissim-0 silhouette-1 dim-3 norm-2,0.0414221654365804,0.07473726077027,0.0569720213459203,-0.0333150953336896,-0.0155498559093398,dissim-0,silhouette-1,dim-3,norm-2
8709,dissim-0 amplitude-silhouette-2-1 dim-3,0.0414221654365804,0.07473726077027,0.0569720213459203,-0.0333150953336896,-0.0155498559093398,dissim-0,amplitude-silhouette-2-1,dim-3,
12000,dissim-7 bd2 dim-3 norm-1,0.0536106275962441,0.0747279889564226,0.0306599389042672,-0.0211173613601785,0.0229506886919768,dissim-7,bd2,dim-3,norm-1
12001,dissim-7 bd2 dim-3 norm-2,0.0536106275962441,0.0747279889564226,0.0306599389042672,-0.0211173613601785,0.0229506886919768,dissim-7,bd2,dim-3,norm-2
11994,dissim-7 bd2 dim-3 sum,0.0536106275962441,0.0747279889564226,0.0306599389042672,-0.0211173613601785,0.0229506886919768,dissim-7,bd2,dim-3,sum
9081,dissim-1 numberofpoints dim-4,0.0599436659527839,0.0747117669065704,0.0608620832756634,-0.0147681009537865,-0.0009184173228794,dissim-1,numberofpoints,dim-4,
9601,dissim-2 amplitude-silhouette-1-1 dim-3,0.0673399221853755,0.0747006044675743,0.0689643369147813,-0.0073606822821987,-0.0016244147294057,dissim-2,amplitude-silhouette-1-1,dim-3,
9441,dissim-2 silhouette-1 dim-3 sum,0.0673399221853755,0.0747006044675743,0.0689643369147813,-0.0073606822821987,-0.0016244147294057,dissim-2,silhouette-1,dim-3,sum
9447,dissim-2 silhouette-1 dim-3 norm-1,0.0673399221853755,0.0747006044675743,0.0689643369147813,-0.0073606822821987,-0.0016244147294057,dissim-2,silhouette-1,dim-3,norm-1
9439,dissim-2 silhouette-1 dim-3 mean,0.0673399221853755,0.0747006044675743,0.0689643369147813,-0.0073606822821987,-0.0016244147294057,dissim-2,silhouette-1,dim-3,mean
10676,dissim-5 betti dim-2 max,0.0743677677373692,0.0745026900761118,0.0689471570770945,-0.0001349223387426,0.0054206106602747,dissim-5,betti,dim-2,max
15002,dissim-14 amplitude-betti-2 dim-3,0.0494111872181371,0.0744703033178371,0.055388879571905,-0.0250591160997,-0.0059776923537678,dissim-14,amplitude-betti-2,dim-3,
11824,dissim-7 amplitude-betti-1 dim-3,0.0625169454512246,0.0743931172929927,0.0495843937210732,-0.0118761718417681,0.0129325517301513,dissim-7,amplitude-betti-1,dim-3,
14403,dissim-13 silhouette-1 dim-1 percentile-25,0.0538062874006165,0.0743897895874989,0.0453157227957217,-0.0205835021868823,0.0084905646048948,dissim-13,silhouette-1,dim-1,percentile-25
14348,dissim-13 landscape dim-1 percentile-25,0.0538062874006165,0.0743897895874989,0.0453157227957217,-0.0205835021868823,0.0084905646048948,dissim-13,landscape,dim-1,percentile-25
14458,dissim-13 silhouette-2 dim-1 percentile-25,0.0538062874006165,0.0743897895874989,0.0453157227957217,-0.0205835021868823,0.0084905646048948,dissim-13,silhouette-2,dim-1,percentile-25
14783,dissim-14 betti dim-4 skew,0.0599936959100615,0.0743886566752761,0.0482466881498984,-0.0143949607652146,0.011747007760163,dissim-14,betti,dim-4,skew
10402,dissim-4 silhouette-2 dim-3 sum,0.0620942795651659,0.0743541180345863,0.0519305487973188,-0.0122598384694204,0.0101637307678471,dissim-4,silhouette-2,dim-3,sum
10514,dissim-4 amplitude-silhouette-1-2 dim-3,0.0620942795651659,0.0743541180345863,0.0519305487973188,-0.0122598384694204,0.0101637307678471,dissim-4,amplitude-silhouette-1-2,dim-3,
10400,dissim-4 silhouette-2 dim-3 mean,0.0620942795651659,0.0743541180345863,0.0519305487973188,-0.0122598384694204,0.0101637307678471,dissim-4,silhouette-2,dim-3,mean
10408,dissim-4 silhouette-2 dim-3 norm-1,0.0620942795651659,0.0743541180345863,0.0519305487973188,-0.0122598384694204,0.0101637307678471,dissim-4,silhouette-2,dim-3,norm-1
14266,dissim-12 bd2 dim-3 norm-2,0.052473776207604,0.0743404142979596,0.0695839506196354,-0.0218666380903555,-0.0171101744120313,dissim-12,bd2,dim-3,norm-2
14259,dissim-12 bd2 dim-3 sum,0.052473776207604,0.0743404142979596,0.0695839506196354,-0.0218666380903555,-0.0171101744120313,dissim-12,bd2,dim-3,sum
14265,dissim-12 bd2 dim-3 norm-1,0.052473776207604,0.0743404142979596,0.0695839506196354,-0.0218666380903555,-0.0171101744120313,dissim-12,bd2,dim-3,norm-1
7151,channel-34 betti dim-2 max,0.057803884109523,0.0743041045328426,0.0621208288213351,-0.0165002204233196,-0.0043169447118121,channel-34,betti,dim-2,max
13290,dissim-10 life dim-3 percentile-75,0.0464265178113571,0.0742809588322426,0.0540225812831643,-0.0278544410208854,-0.0075960634718071,dissim-10,life,dim-3,percentile-75
13413,dissim-11 betti dim-3 skew,0.0663798134344147,0.0742151508868675,0.0544327451842756,-0.0078353374524528,0.0119470682501391,dissim-11,betti,dim-3,skew
18339,dissim-21 bd2 dim-3 percentile-75,0.0632781057116589,0.0741927397362971,0.0605061636529151,-0.0109146340246381,0.0027719420587438,dissim-21,bd2,dim-3,percentile-75
18268,dissim-21 life dim-3 mean,0.0384793137015326,0.0741662269109872,0.0487705033977356,-0.0356869132094546,-0.0102911896962029,dissim-21,life,dim-3,mean
13515,dissim-11 silhouette-1 dim-3 max,0.0558703486995974,0.074160918824234,0.0545495544496074,-0.0182905701246366,0.0013207942499899,dissim-11,silhouette-1,dim-3,max
13360,dissim-10 bd2 dim-3 norm-2,0.0543055200647085,0.0741549267299084,0.056610000802713,-0.0198494066651998,-0.0023044807380044,dissim-10,bd2,dim-3,norm-2
13359,dissim-10 bd2 dim-3 norm-1,0.0543055200647085,0.0741549267299084,0.056610000802713,-0.0198494066651998,-0.0023044807380044,dissim-10,bd2,dim-3,norm-1
13353,dissim-10 bd2 dim-3 sum,0.0543055200647085,0.0741549267299084,0.056610000802713,-0.0198494066651998,-0.0023044807380044,dissim-10,bd2,dim-3,sum
17734,dissim-20 amplitude-landscape-1-2 dim-3,0.0389118376671983,0.0741314777893899,0.0521250325382079,-0.0352196401221916,-0.0132131948710095,dissim-20,amplitude-landscape-1-2,dim-3,
9651,dissim-2 life dim-2 std,0.0582202432744571,0.074042365269976,0.0644880932042515,-0.0158221219955189,-0.0062678499297944,dissim-2,life,dim-2,std
12379,dissim-8 life dim-3 mean,0.0934492299561304,0.0740266647735671,0.0648748733191266,0.0194225651825632,0.0285743566370038,dissim-8,life,dim-3,mean
