index,name,score,mean,variance,unique_values,edges,min_stage_length
6242,channel-29 life all skew,-0.0006747062920946,2.0500371128033543,1.09074196528812,1046,"[0, 127, 305, 576, 906, 1046]",127.0
6243,channel-29 life all norm-1,0.0853060580867796,4.3011015070115815e-05,1.7354237706316462e-10,1046,"[0, 47, 267, 419, 978, 1046]",47.0
6244,channel-29 life all norm-2,0.0161331635067194,7.68433782334171e-06,4.500405569204345e-12,1046,"[0, 153, 501, 711, 941, 1046]",105.0
6245,channel-29 life dim-1 max,0.0604428026575816,3.702530182681324e-06,4.218605801037537e-12,1046,"[0, 245, 502, 647, 924, 1046]",122.0
6246,channel-29 life dim-1 mean,0.0221129919536819,7.706237294174449e-07,5.693054014812453e-14,1046,"[0, 247, 349, 534, 891, 1046]",102.0
6247,channel-29 life dim-1 std,0.0446935861909033,7.539279931178825e-07,1.571141937791049e-13,1046,"[0, 296, 521, 766, 964, 1046]",82.0
6248,channel-29 life dim-1 sum,0.0436635531394605,3.9971043015094586e-05,1.3312562040988287e-10,1046,"[0, 47, 348, 419, 918, 1046]",47.0
6249,channel-29 life dim-1 percentile-25,0.021174642449444,2.705489009659003e-07,5.54845671673784e-15,1045,"[0, 273, 549, 808, 920, 1046]",112.0
6250,channel-29 life dim-1 median,0.0144544758150963,5.435362944448758e-07,2.1785603632480692e-14,1046,"[0, 247, 331, 545, 878, 1046]",84.0
6251,channel-29 life dim-1 percentile-75,0.0370213905578314,1.0015423283017128e-06,9.96886112637549e-14,1046,"[0, 331, 594, 820, 929, 1046]",109.0
6252,channel-29 life dim-1 kurtosis,0.0030292774753692,4.900596553795561,41.5134208875877,1046,"[0, 120, 296, 556, 797, 1046]",120.0
6253,channel-29 life dim-1 skew,0.0221669380502847,1.885373277454481,1.0493797974831058,1046,"[0, 125, 296, 556, 759, 1046]",125.0
6254,channel-29 life dim-1 norm-1,0.0436635531394605,3.9971043015094586e-05,1.3312562040988287e-10,1046,"[0, 47, 348, 419, 918, 1046]",47.0
6255,channel-29 life dim-1 norm-2,0.0174487592946158,7.586498515310271e-06,4.4895002673962266e-12,1046,"[0, 148, 509, 717, 941, 1046]",105.0
6256,channel-29 life dim-2 max,0.0122509828994314,6.957310598021298e-07,1.6567693503868805e-13,1037,"[0, 193, 444, 682, 906, 1046]",140.0
6257,channel-29 life dim-2 mean,0.0344376430773894,2.970869700852438e-07,1.4987100860122954e-14,1037,"[0, 154, 382, 682, 981, 1046]",65.0
6258,channel-29 life dim-2 std,-0.0021404418625088,1.906806111558838e-07,1.8402371586998715e-14,1013,"[0, 154, 449, 682, 906, 1046]",140.0
6259,channel-29 life dim-2 sum,0.0622589242978211,3.0399720550212284e-06,5.1166058470423684e-12,1037,"[0, 121, 195, 306, 504, 1046]",74.0
6260,channel-29 life dim-2 percentile-25,0.0487149931464734,1.6371375812772069e-07,6.5538095231156495e-15,1035,"[0, 444, 629, 863, 967, 1046]",79.0
6261,channel-29 life dim-2 median,0.0063639021442514,2.4436631860918164e-07,1.2507575675616464e-14,1036,"[0, 218, 493, 697, 896, 1046]",150.0
6262,channel-29 life dim-2 percentile-75,0.0581900845581108,3.709457161374539e-07,2.6851967626369988e-14,1037,"[0, 154, 578, 635, 981, 1046]",57.0
6263,channel-29 life dim-2 kurtosis,0.0281475412180819,-0.1569683957560756,2.413233019115858,903,"[0, 152, 243, 666, 774, 1046]",91.0
6264,channel-29 life dim-2 skew,0.0131097471570709,0.769987336017372,0.4316940905153794,957,"[0, 208, 338, 467, 774, 1046]",129.0
6265,channel-29 life dim-2 norm-1,0.0622589242978211,3.0399720550212284e-06,5.1166058470423684e-12,1037,"[0, 121, 195, 306, 504, 1046]",74.0
6266,channel-29 life dim-2 norm-2,0.0682711497848497,1.0867065042375722e-06,3.243620076939008e-13,1037,"[0, 140, 300, 525, 981, 1046]",65.0
6267,channel-29 bd2 all max,-0.0032394121851225,9.62713025969006e-06,7.553287637872765e-12,1046,"[0, 104, 367, 766, 980, 1046]",66.0
6268,channel-29 bd2 all mean,0.0093244988428882,5.30768429333378e-06,1.163505710107604e-12,1046,"[0, 96, 253, 582, 882, 1046]",96.0
6269,channel-29 bd2 all std,0.0057459688819645,1.4649693220914805e-06,3.9611537847269883e-13,1046,"[0, 144, 262, 419, 766, 1046]",118.0
6270,channel-29 bd2 all sum,0.1137222262747103,0.000338842890628,1.7625524384040694e-08,1046,"[0, 152, 277, 398, 941, 1046]",105.0
6271,channel-29 bd2 all percentile-25,0.0170260892872343,4.284211365844024e-06,7.369826928927354e-13,1046,"[0, 108, 237, 587, 891, 1046]",108.0
6272,channel-29 bd2 all median,0.0215766201390125,5.034959966941821e-06,1.0720810589457754e-12,1046,"[0, 128, 209, 545, 832, 1046]",81.0
6273,channel-29 bd2 all percentile-75,0.0171318905989084,6.057458452411721e-06,1.942078537823309e-12,1046,"[0, 233, 372, 654, 888, 1046]",139.0
6274,channel-29 bd2 all kurtosis,-0.0222495554462944,1.088789552384283,6.576604451569865,1046,"[0, 98, 313, 565, 817, 1046]",98.0
6275,channel-29 bd2 all skew,-0.005238906563109,0.8763359074530436,0.4444486405699239,1046,"[0, 72, 286, 608, 810, 1046]",72.0
6276,channel-29 bd2 all norm-1,0.1137222262747103,0.000338842890628,1.7625524384040694e-08,1046,"[0, 152, 277, 398, 941, 1046]",105.0
6277,channel-29 bd2 all norm-2,0.1343742106174275,4.317576639852202e-05,1.0274895183939528e-10,1046,"[0, 128, 295, 554, 986, 1046]",60.0
6278,channel-29 bd2 dim-1 max,0.0160667268323807,8.795089119360544e-06,6.168336719586373e-12,1046,"[0, 104, 254, 698, 980, 1046]",66.0
6279,channel-29 bd2 dim-1 mean,0.0087607150722652,5.076804543667603e-06,9.897786877419892e-13,1046,"[0, 116, 233, 630, 833, 1046]",116.0
6280,channel-29 bd2 dim-1 std,0.0319164814374047,1.30322798292557e-06,3.287220419776696e-13,1046,"[0, 144, 398, 766, 999, 1046]",47.0
6281,channel-29 bd2 dim-1 sum,0.1220296492727862,0.0002730129803566,8.750554228522136e-09,1046,"[0, 174, 266, 348, 978, 1046]",68.0
6282,channel-29 bd2 dim-1 percentile-25,0.0273027360923713,4.184572544647683e-06,6.868843074339227e-13,1046,"[0, 196, 538, 674, 883, 1046]",136.0
6283,channel-29 bd2 dim-1 median,0.0458932286422373,4.847202741611352e-06,9.6399939462732e-13,1046,"[0, 47, 203, 522, 965, 1046]",47.0
6284,channel-29 bd2 dim-1 percentile-75,-0.0041551356960666,5.746262979733819e-06,1.6104888450517869e-12,1046,"[0, 180, 269, 481, 669, 1046]",89.0
6285,channel-29 bd2 dim-1 kurtosis,0.0303134931235262,1.1346159413267114,7.957359756388694,1046,"[0, 304, 449, 646, 816, 1046]",145.0
6286,channel-29 bd2 dim-1 skew,0.0252144013558877,0.8128420321680283,0.5734100156032241,1046,"[0, 70, 258, 449, 646, 1046]",70.0
6287,channel-29 bd2 dim-1 norm-1,0.1220296492727862,0.0002730129803566,8.750554228522136e-09,1046,"[0, 174, 266, 348, 978, 1046]",68.0
6288,channel-29 bd2 dim-1 norm-2,0.0634987903439312,3.788208306908246e-05,6.476254124813537e-11,1046,"[0, 97, 203, 300, 555, 1046]",97.0
6289,channel-29 bd2 dim-2 max,0.0045362677248936,8.852602455519956e-06,8.465717406106886e-12,1037,"[0, 129, 452, 763, 961, 1046]",85.0
6290,channel-29 bd2 dim-2 mean,-0.0096020869893722,6.729123315934912e-06,3.934848753517081e-12,1037,"[0, 98, 226, 542, 805, 1046]",98.0
6291,channel-29 bd2 dim-2 std,-0.0002967134738712,1.280252150504413e-06,8.736938034657463e-13,1013,"[0, 59, 303, 682, 830, 1046]",59.0
6292,channel-29 bd2 dim-2 sum,0.0767442444960503,6.582991027141968e-05,1.9680238336628462e-09,1037,"[0, 114, 226, 288, 348, 1046]",60.0
6293,channel-29 bd2 dim-2 percentile-25,-0.0157449250665462,5.90949122379282e-06,3.397728240862921e-12,1037,"[0, 97, 451, 673, 920, 1046]",97.0
6294,channel-29 bd2 dim-2 median,0.0414845889295363,6.573259708126948e-06,4.338985276031061e-12,1037,"[0, 234, 419, 654, 964, 1046]",82.0
6295,channel-29 bd2 dim-2 percentile-75,-0.0176836943276586,7.3905062645156945e-06,5.477985366804759e-12,1037,"[0, 53, 279, 522, 850, 1046]",53.0
6296,channel-29 bd2 dim-2 kurtosis,0.0285187689215335,-0.3831320049744726,2.4520854413718425,909,"[0, 59, 278, 445, 775, 1046]",59.0
6297,channel-29 bd2 dim-2 skew,-0.0081078235981708,0.2657345845735,0.6849725571680026,957,"[0, 162, 507, 724, 958, 1046]",88.0
6298,channel-29 bd2 dim-2 norm-1,0.0767442444960503,6.582991027141968e-05,1.9680238336628462e-09,1037,"[0, 114, 226, 288, 348, 1046]",60.0
6299,channel-29 bd2 dim-2 norm-2,0.0527238695265487,2.02528664332688e-05,5.692049969793404e-11,1037,"[0, 90, 220, 351, 622, 1046]",90.0
6300,channel-30 betti dim-1 max,0.0053555340205366,12.500956022944552,35.51148233873407,33,"[0, 142, 269, 493, 780, 1046]",127.0
6301,channel-30 betti dim-1 mean,-1.0,0.0,0.0,1,,
6302,channel-30 betti dim-1 std,0.0561148072001854,1.8613729417202272,0.544135136883368,417,"[0, 230, 439, 559, 801, 1046]",120.0
6303,channel-30 betti dim-1 sum,-1.0,0.0,0.0,1,,
6304,channel-30 betti dim-1 percentile-25,-1.0,0.0,0.0,1,,
6305,channel-30 betti dim-1 median,-1.0,0.0,0.0,1,,
6306,channel-30 betti dim-1 percentile-75,-1.0,0.0,0.0,1,,
6307,channel-30 betti dim-1 kurtosis,0.0484816847548665,34.058942809896564,119.05508654576067,1004,"[0, 104, 515, 685, 791, 1046]",104.0
6308,channel-30 betti dim-1 skew,0.003407037768675,1.3783093065084029,5.034096245381964,1012,"[0, 56, 281, 626, 848, 1046]",56.0
6309,channel-30 betti dim-1 norm-1,0.0331886759821415,37.50478011472276,149.54591014299157,36,"[0, 131, 556, 680, 941, 1046]",105.0
6310,channel-30 betti dim-1 norm-2,0.0561148072001854,18.52042692781819,53.86937855145347,417,"[0, 230, 439, 559, 801, 1046]",120.0
6311,channel-30 betti dim-2 max,0.1213758847062815,1.6386233269598471,1.076937433101265,9,"[0, 178, 511, 590, 862, 1046]",79.0
6312,channel-30 betti dim-2 mean,-1.0,0.0,0.0,1,,
6313,channel-30 betti dim-2 std,-0.0077844431192897,0.2772823475796074,0.0228524373310298,35,"[0, 116, 232, 482, 957, 1046]",89.0
6314,channel-30 betti dim-2 sum,-1.0,0.0,0.0,1,,
6315,channel-30 betti dim-2 percentile-25,-1.0,0.0,0.0,1,,
6316,channel-30 betti dim-2 median,-1.0,0.0,0.0,1,,
6317,channel-30 betti dim-2 percentile-75,-1.0,0.0,0.0,1,,
6318,channel-30 betti dim-2 kurtosis,0.018062486727662,30.88720640382405,191.4981232555316,69,"[0, 342, 460, 654, 900, 1046]",118.0
6319,channel-30 betti dim-2 skew,-0.0238221205749906,0.1095456275665924,2.687994659827183,75,"[0, 278, 551, 742, 971, 1046]",75.0
6320,channel-30 betti dim-2 norm-1,0.0154181934767046,5.382409177820268,10.09477160657592,11,"[0, 101, 234, 643, 980, 1046]",66.0
6321,channel-30 betti dim-2 norm-2,-0.0077844431192897,2.7589245237314053,2.2623912957719603,35,"[0, 116, 232, 482, 957, 1046]",89.0
6322,channel-30 landscape dim-1 max,0.0923728489837577,2.051957811772084e-06,1.1553492745386413e-12,1046,"[0, 65, 555, 655, 855, 1046]",65.0
6323,channel-30 landscape dim-1 mean,0.0560236419989688,7.853342137458626e-08,4.669011809096556e-15,1046,"[0, 88, 553, 691, 855, 1046]",88.0
6324,channel-30 landscape dim-1 std,0.085411015912676,3.246123629673631e-07,4.4435000690617716e-14,1046,"[0, 47, 555, 691, 855, 1046]",47.0
6325,channel-30 landscape dim-1 sum,0.0560236419989688,7.853342137458626e-06,4.6690118090965517e-11,1046,"[0, 88, 553, 691, 855, 1046]",88.0
6326,channel-30 landscape dim-1 percentile-25,-1.0,0.0,0.0,1,,
6327,channel-30 landscape dim-1 median,-1.0,0.0,0.0,1,,
6328,channel-30 landscape dim-1 percentile-75,-1.0,0.0,0.0,1,,
6329,channel-30 landscape dim-1 kurtosis,0.159412693533874,28.772333987183657,161.1581853980274,1046,"[0, 323, 553, 681, 858, 1046]",128.0
6330,channel-30 landscape dim-1 skew,0.193988298490716,5.235908555368396,1.1829797592358404,1046,"[0, 44, 553, 681, 801, 1046]",44.0
6331,channel-30 landscape dim-1 norm-1,0.0560236419989688,7.853342137458626e-06,4.6690118090965517e-11,1046,"[0, 88, 553, 691, 855, 1046]",88.0
6332,channel-30 landscape dim-1 norm-2,0.0830082506814336,3.3429921809654736e-06,4.888852373159801e-12,1046,"[0, 47, 555, 691, 855, 1046]",47.0
6333,channel-30 landscape dim-2 max,-0.0059935136948734,3.621749745447832e-07,1.9186408978068093e-13,999,"[0, 127, 498, 675, 856, 1046]",127.0
6334,channel-30 landscape dim-2 mean,-0.0565016837675788,9.070352622492157e-09,4.009164419925923e-16,999,"[0, 135, 536, 653, 830, 1046]",117.0
6335,channel-30 landscape dim-2 std,-0.0318984182128466,4.7346734504948343e-08,5.319839852275827e-15,999,"[0, 141, 530, 664, 867, 1046]",134.0
6336,channel-30 landscape dim-2 sum,-0.0565016837675788,9.070352622492156e-07,4.009164419925925e-12,999,"[0, 135, 536, 653, 830, 1046]",117.0
6337,channel-30 landscape dim-2 percentile-25,-1.0,0.0,0.0,1,,
6338,channel-30 landscape dim-2 median,-1.0,0.0,0.0,1,,
6339,channel-30 landscape dim-2 percentile-75,-1.0,0.0,0.0,1,,
6340,channel-30 landscape dim-2 kurtosis,0.0168202038017699,57.93055968921583,737.8878048094549,892,"[0, 363, 615, 832, 960, 1046]",86.0
6341,channel-30 landscape dim-2 skew,0.0113866429941483,7.24397150012318,5.147457409978534,879,"[0, 277, 379, 620, 928, 1046]",102.0
6342,channel-30 landscape dim-2 norm-1,-0.0565016837675788,9.070352622492156e-07,4.009164419925925e-12,999,"[0, 135, 536, 653, 830, 1046]",117.0
6343,channel-30 landscape dim-2 norm-2,-0.0562114425745811,4.827596627995638e-07,5.714165638164896e-13,999,"[0, 134, 535, 664, 871, 1046]",129.0
6344,channel-30 silhouette-1 dim-1 max,0.0291037327325656,4.811171674225393e-07,9.1631517247307e-14,1046,"[0, 72, 546, 653, 887, 1046]",72.0
6345,channel-30 silhouette-1 dim-1 mean,0.0205011159493249,1.5953239569888274e-08,2.870432680428704e-16,1046,"[0, 47, 553, 679, 855, 1046]",47.0
6346,channel-30 silhouette-1 dim-1 std,0.0316554011755035,7.172782058004325e-08,3.1683748443862585e-15,1046,"[0, 47, 553, 652, 855, 1046]",47.0
6347,channel-30 silhouette-1 dim-1 sum,0.0205011159493249,1.5953239569888274e-06,2.8704326804287018e-12,1046,"[0, 47, 553, 679, 855, 1046]",47.0
6348,channel-30 silhouette-1 dim-1 percentile-25,-1.0,0.0,0.0,1,,
6349,channel-30 silhouette-1 dim-1 median,-1.0,0.0,0.0,1,,
6350,channel-30 silhouette-1 dim-1 percentile-75,-1.0,0.0,0.0,1,,
6351,channel-30 silhouette-1 dim-1 kurtosis,0.1648553431507806,37.60944324785335,347.5428985684903,1046,"[0, 47, 530, 681, 858, 1046]",47.0
6352,channel-30 silhouette-1 dim-1 skew,0.1069886672779766,5.928234245481884,2.0287117405293835,1046,"[0, 62, 529, 684, 915, 1046]",62.0
6353,channel-30 silhouette-1 dim-1 norm-1,0.0205011159493249,1.5953239569888274e-06,2.8704326804287018e-12,1046,"[0, 47, 553, 679, 855, 1046]",47.0
6354,channel-30 silhouette-1 dim-1 norm-2,0.0406179130517093,7.355933516368825e-07,3.443817330028277e-13,1046,"[0, 80, 550, 661, 855, 1046]",80.0
6355,channel-30 silhouette-1 dim-2 max,-0.0875290776694308,1.903015759502256e-07,1.2358113940342088e-13,999,"[0, 111, 510, 693, 925, 1046]",111.0
6356,channel-30 silhouette-1 dim-2 mean,-0.0074999339514389,4.9659182007508045e-09,2.5545716131392873e-16,999,"[0, 126, 512, 664, 801, 1046]",126.0
6357,channel-30 silhouette-1 dim-2 std,-0.0512273844356621,2.5411434672930663e-08,3.5094453408858682e-15,999,"[0, 135, 502, 711, 930, 1046]",116.0
6358,channel-30 silhouette-1 dim-2 sum,-0.0074999339514388,4.965918200750806e-07,2.554571613139287e-12,999,"[0, 126, 512, 664, 801, 1046]",126.0
6359,channel-30 silhouette-1 dim-2 percentile-25,-1.0,0.0,0.0,1,,
6360,channel-30 silhouette-1 dim-2 median,-1.0,0.0,0.0,1,,
6361,channel-30 silhouette-1 dim-2 percentile-75,-1.0,0.0,0.0,1,,
6362,channel-30 silhouette-1 dim-2 kurtosis,0.0200661408777374,64.66092257902498,756.0468930172059,891,"[0, 71, 556, 615, 923, 1046]",59.0
6363,channel-30 silhouette-1 dim-2 skew,0.0273589584109455,7.700420065539653,5.2961717796752605,879,"[0, 269, 363, 615, 960, 1046]",86.0
6364,channel-30 silhouette-1 dim-2 norm-1,-0.0074999339514388,4.965918200750806e-07,2.554571613139287e-12,999,"[0, 126, 512, 664, 801, 1046]",126.0
6365,channel-30 silhouette-1 dim-2 norm-2,-0.0241116342735804,2.593604994651023e-07,3.762622991820871e-13,999,"[0, 141, 500, 722, 928, 1046]",118.0
6366,channel-30 silhouette-2 dim-1 max,0.0362933158517851,8.917851383914333e-07,3.964946201939996e-13,1046,"[0, 136, 546, 653, 855, 1046]",107.0
6367,channel-30 silhouette-2 dim-1 mean,0.0030327027060744,3.0283703124776393e-08,1.238959197957628e-15,1046,"[0, 72, 546, 679, 855, 1046]",72.0
6368,channel-30 silhouette-2 dim-1 std,0.0121360865126735,1.35011407346788e-07,1.421590672381578e-14,1046,"[0, 87, 525, 659, 850, 1046]",87.0
6369,channel-30 silhouette-2 dim-1 sum,0.0030327027060743,3.0283703124776397e-06,1.238959197957627e-11,1046,"[0, 72, 546, 679, 855, 1046]",72.0
6370,channel-30 silhouette-2 dim-1 percentile-25,-1.0,0.0,0.0,1,,
6371,channel-30 silhouette-2 dim-1 median,-1.0,0.0,0.0,1,,
6372,channel-30 silhouette-2 dim-1 percentile-75,-1.0,0.0,0.0,1,,
6373,channel-30 silhouette-2 dim-1 kurtosis,0.1014100429769985,38.04843139946068,345.9500240719829,1046,"[0, 47, 343, 681, 858, 1046]",47.0
6374,channel-30 silhouette-2 dim-1 skew,0.1720467720925874,5.972366922587122,1.988005305374592,1046,"[0, 47, 553, 681, 858, 1046]",47.0
6375,channel-30 silhouette-2 dim-1 norm-1,0.0030327027060743,3.0283703124776397e-06,1.238959197957627e-11,1046,"[0, 72, 546, 679, 855, 1046]",72.0
6376,channel-30 silhouette-2 dim-1 norm-2,0.0117632972673475,1.3850152713695034e-06,1.5417339815397218e-12,1046,"[0, 136, 546, 652, 855, 1046]",106.0
6377,channel-30 silhouette-2 dim-2 max,-0.0431341213693491,2.565629751580377e-07,1.7945055208092088e-13,999,"[0, 125, 463, 671, 920, 1046]",125.0
6378,channel-30 silhouette-2 dim-2 mean,-0.0370219802180629,6.290019040833812e-09,3.5323178179738353e-16,999,"[0, 131, 521, 662, 837, 1046]",131.0
6379,channel-30 silhouette-2 dim-2 std,-0.0855554557077493,3.3481207691793093e-08,4.955164804192592e-15,999,"[0, 121, 508, 691, 923, 1046]",121.0
6380,channel-30 silhouette-2 dim-2 sum,-0.037021980218063,6.290019040833812e-07,3.5323178179738285e-12,999,"[0, 131, 521, 662, 837, 1046]",131.0
6381,channel-30 silhouette-2 dim-2 percentile-25,-1.0,0.0,0.0,1,,
6382,channel-30 silhouette-2 dim-2 median,-1.0,0.0,0.0,1,,
6383,channel-30 silhouette-2 dim-2 percentile-75,-1.0,0.0,0.0,1,,
6384,channel-30 silhouette-2 dim-2 kurtosis,-0.0020114657495069,67.70928480702732,765.2795012343363,890,"[0, 136, 446, 622, 913, 1046]",133.0
6385,channel-30 silhouette-2 dim-2 skew,0.0263466259279464,7.905611826676863,5.378873395791716,878,"[0, 205, 363, 615, 960, 1046]",86.0
6386,channel-30 silhouette-2 dim-2 norm-1,-0.037021980218063,6.290019040833812e-07,3.5323178179738285e-12,999,"[0, 131, 521, 662, 837, 1046]",131.0
6387,channel-30 silhouette-2 dim-2 norm-2,-0.1094634107295922,3.41252168215186e-07,5.304417967258564e-13,999,"[0, 119, 531, 692, 921, 1046]",119.0
6388,channel-30 entropy dim-1,0.0050038888927489,-0.3591850179325764,0.001152011447133,1046,"[0, 65, 251, 560, 711, 1046]",65.0
6389,channel-30 entropy dim-2,0.0448341276537293,-0.1246374405652913,0.0028438584572819,1013,"[0, 53, 204, 494, 667, 1046]",53.0
6390,channel-30 numberofpoints dim-1,0.0077593224931062,53.05831739961759,138.96023219007006,68,"[0, 79, 255, 477, 745, 1046]",79.0
6391,channel-30 numberofpoints dim-2,0.0513971842747933,7.460803059273423,18.723342512373343,29,"[0, 46, 218, 530, 858, 1046]",46.0
6392,channel-30 amplitude-bottleneck dim-1,0.0953659097987466,2.2910217444426872e-06,1.178965693014979e-12,1046,"[0, 83, 551, 666, 856, 1046]",83.0
6393,channel-30 amplitude-bottleneck dim-2,-0.0563688985659696,4.817068789011944e-07,2.015283982081014e-13,1043,"[0, 95, 519, 666, 877, 1046]",95.0
6394,channel-30 amplitude-bottleneck norm-1,0.0785572371900965,2.7727286233438817e-06,1.7563161008938081e-12,1046,"[0, 47, 553, 652, 855, 1046]",47.0
6395,channel-30 amplitude-bottleneck norm-2,0.0897929180005496,2.3665809820861057e-06,1.2604959761901116e-12,1046,"[0, 47, 555, 652, 855, 1046]",47.0
6396,channel-30 amplitude-wasserstein-1 dim-1,0.1749158709150717,2.546558900337524e-05,7.009029600112404e-11,1046,"[0, 50, 556, 681, 866, 1046]",50.0
6397,channel-30 amplitude-wasserstein-1 dim-2,0.0177587951245277,1.3351165361666452e-06,7.036002283517315e-13,1043,"[0, 224, 603, 747, 893, 1046]",144.0
6398,channel-30 amplitude-wasserstein-1 norm-1,0.1922761033280245,2.6800705539541887e-05,7.689441815653893e-11,1046,"[0, 171, 556, 684, 866, 1046]",128.0
6399,channel-30 amplitude-wasserstein-1 norm-2,0.1742436249118855,2.551138187409616e-05,7.024152247550274e-11,1046,"[0, 50, 556, 681, 866, 1046]",50.0
6400,channel-30 amplitude-wasserstein-2 dim-1,0.2012801314372135,4.907321101905319e-06,2.882136340659097e-12,1046,"[0, 47, 553, 682, 855, 1046]",47.0
6401,channel-30 amplitude-wasserstein-2 dim-2,-0.0081710117614616,6.31696977847441e-07,2.096617312552007e-13,1043,"[0, 140, 505, 668, 890, 1046]",140.0
6402,channel-30 amplitude-wasserstein-2 norm-1,0.1749418484456782,5.539018079752759e-06,3.863832212529331e-12,1046,"[0, 47, 553, 682, 855, 1046]",47.0
6403,channel-30 amplitude-wasserstein-2 norm-2,0.202291476930384,4.960495878010411e-06,2.965999919262514e-12,1046,"[0, 47, 555, 682, 855, 1046]",47.0
